Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,,Triple,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,64GB 4GB RAM,32GB 3GB RAM,_1,_1_1,Dual,32GB 2GB RAM,Single_1,16GB 2GB RAM,Protection,NFC,GPRS,EDGE,8GB 1GB RAM,16GB 1GB RAM,Infrared port,Stand-by,Talk time,Music play,Phonebook,Call records,Messaging,Games,Java,SAR EU,Display,Camera,Loudspeaker_1,Audio quality,Battery life,SAR,Keyboard,Browser,Alert types,Clock,Alarm,Languages,Quad,Performance,64GB 3GB RAM,128GB 3GB RAM,256GB 3GB RAM,256GB 4GB RAM,512GB 4GB RAM,Dual_1,128GB 4GB RAM,64GB 2GB RAM,256GB 2GB RAM,128GB 2GB RAM,5G bands,Triple_1,256GB 8GB RAM,128GB 8GB RAM,128GB 12GB RAM,256GB 12GB RAM,512GB 12GB RAM,64GB 6GB RAM,128GB 6GB RAM,512GB 8GB RAM 
asus,Asus Transformer Prime TF700T,https://fdn2.gsmarena.com/vv/bigpic/Asus-Transformer-Prime-TF700T.jpg,No cellular connectivity,N/A,,,,"2012, January. Released 2012, July",Discontinued,263 x 180.8 x 8.5 mm (10.35 x 7.12 x 0.33 in),598 g (1.32 lb),,No,"Super IPS+ LCD, capacitive touchscreen, 16M colors","10.1 inches, 295.8 cm2 (~62.2% screen-to-body ratio)","1920 x 1200 pixels, 16:10 ratio (~224 ppi density)",Android 4.0 (Ice Cream Sandwich),Nvidia Tegra 3 T33,Quad-core 1.6 GHz Cortex-A9,ULP GeForce,microSDHC (dedicated slot),"32GB 1GB RAM, 64GB 1GB RAM",Optional mobile dock with standard QWERTY keyboard and trackpad,,LED flash,1080p@30fps,"8 MP, AF",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","3.0, A2DP, EDR",Yes,No,2.0,"Accelerometer, gyro, compass",Non-removable Li-Po battery (25 Wh),,"Silver, Purple",,About 400 EUR,,,ASUS Waveshare UI,HDMI port MP3/WAV/WMA/AAC player MP4/H.264 player Polaris Office editor  Photo viewer/editor Organizer Predictive text input,,,2 MP,,Corning Gorilla Glass 2,,No,No,,,,,Up to 9 h 30 min (multimedia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus Transformer Prime TF201,https://fdn2.gsmarena.com/vv/bigpic/asus-eee-pad-transformer-prime.jpg,No cellular connectivity,N/A,,,,"2011, October. Released 2011, December",Discontinued,263 x 180.8 x 8.3 mm (10.35 x 7.12 x 0.33 in),586 g (1.29 lb),,No,"Super IPS+ LCD, capacitive touchscreen","10.1 inches, 295.8 cm2 (~62.2% screen-to-body ratio)","1280 x 800 pixels, 16:10 ratio (~149 ppi density)","Android 3.2 (Honeycomb), upgradable to 4.0 (Ice Cream Sandwich)",Nvidia Tegra 3,Quad-core 1.3 GHz Cortex-A9,ULP GeForce,microSDHC (dedicated slot),"32GB 1GB RAM, 64GB 1GB RAM",ASUS Waveshare UI,,LED flash,1080p@30fps,"8 MP, AF",,,"Yes, with stereo speakers",Yes,Wi-Fi 802.11 b/g/n,Yes,"Yes, with A-GPS",No,2.0,"Accelerometer, gyro, compass",Non-removable Li-Po battery (25 Wh),,"Amethyst Gray, Champagne Gold",,About 350 EUR,,,SRS audio,HDMI port MP3/WAV/WMA/AAC player MP4/H.264 player Document editor Organizer Voice memo Predictive text input,,,1.2 MP,,Corning Gorilla Glass,,No,No,,,,Up to 300 h,Up to 12 h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus PadFone,https://fdn2.gsmarena.com/vv/bigpic/asus-padfone1.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA 21.1/5.76 Mbps,"2012, February. Released 2012, June",Discontinued,128 x 65.4 x 9.2 mm (5.04 x 2.57 x 0.36 in),129 g (4.55 oz),,Mini-SIM,"Super AMOLED capacitive touchscreen, 16M colors","4.3 inches, 51.0 cm2 (~60.9% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~256 ppi density)","Android 4.0 (Ice Cream Sandwich), upgradable to 4.1 (Jelly Bean)",Qualcomm MSM8260A Snapdragon S4 Plus,Dual-core 1.5 GHz Krait,Adreno 225,microSDHC (dedicated slot),"16GB 1GB RAM, 32GB 1GB RAM, 64GB 1GB RAM","Optional Padfone Station with 10.1 inches display, 1280 x 800 pixels.273 x 176.9 x 13.55 mm @ 724 g, 6600 mAh battery.",,LED flash,1080p@30fps,"8 MP, AF",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot",Yes,"Yes, with A-GPS",No,microUSB 2.0,"Accelerometer, gyro, proximity, compass",Removable Li-Ion 1520 mAh battery,,Black,,About 300 EUR,,,MP3/WAV/eAAC+ player MP4/H.264 player Organizer Document viewer Photo viewer/editor Voice memo/dial Predictive text input (Swype),,,,VGA,,Corning Gorilla Glass,,,,,,,Up to 360 h (2G) / Up to 370 h (3G),Up to 15 h 40 min (2G) / Up to 8 h (3G),,,,,,,,,,,,,,,"HTML5, Adobe Flash",,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus Transformer TF101,https://fdn2.gsmarena.com/vv/bigpic/asus-transformer.jpg,No cellular connectivity,N/A,,,,"2011, January. Released 2011, April",Discontinued,271 x 171 x 13 mm (10.67 x 6.73 x 0.51 in),680 g (1.50 lb),,No,"LED-backlit IPS LCD, capacitive touchscreen","10.1 inches, 295.8 cm2 (~63.8% screen-to-body ratio)","1280 x 800 pixels, 16:10 ratio (~149 ppi density)","Android 3.0 (Honeycomb), 3.2 (Honeycomb), upgradable to 4.0 (Ice Cream Sandwich)",Nvidia Tegra 2 T20,Dual-core 1.0 GHz Cortex-A9,ULP GeForce,microSDHC (dedicated slot),"16GB 1GB RAM, 32GB 1GB RAM",ASUS Waveshare UI,,,Yes,"5 MP, AF",,,"Yes, with stereo speakers",Yes,Wi-Fi 802.11b/g/n,"2.1, A2DP, EDR","Yes, with A-GPS",No,2.0,"Accelerometer, gyro, compass",Non-removable Li-Po battery (24.4 Wh),,Black,,About 280 EUR,,,SRS audio,mini HDMI port MP3/MP4 player Polaris Office 3.0 editor  Organizer Predictive text input,,,1.2 MP,,Scratch-resistant glass,,No,No,,,,,Up to 9 h 30 min (multimedia),,,,,,,,,,,,,,,"HTML, Adobe Flash",,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus P835,https://fdn2.gsmarena.com/vv/bigpic/asus-p835.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 1900 / 2100,,HSPA 7.2/2 Mbps,"2009, March. Released 2009, May",Discontinued,115 x 59 x 13.8 mm (4.53 x 2.32 x 0.54 in),148 g (5.22 oz),,Mini-SIM,"TFT resistive touchscreen, 65K colors","3.5 inches, 34.9 cm2 (~51.4% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~267 ppi density)",Microsoft Windows Mobile 6.1 Professional,Qualcomm MSM7201A,528 MHz ARM 11,,microSDHC (dedicated slot),4GB 288MB RAM,Pocket Office  Organizer MP3/MP4 player,,,Yes,"5 MP, AF",,,Yes,No,Wi-Fi 802.11b/g,"2.0, A2DP","Yes, with A-GPS",No,2.0,,Removable Li-Ion 1100 mAh battery,,Black,,About 400 EUR,,,,,,,Yes,,,,,,,,,Up to 350 h,Up to 6 h,,,,,,,,,,,,,,,"WAP 2.0/xHTML, HTML (IE), RSS reader",,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus E600,https://fdn2.gsmarena.com/vv/bigpic/asus-e600.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA,Exp. announcement  2011,Cancelled,122 x 60 x 13.5 mm (4.80 x 2.36 x 0.53 in),-,,Mini-SIM,"TFT touchscreen, 256K colors","4.0 inches, 45.5 cm2 (~62.2% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Microsoft Windows Phone 7,,,,No,,HSDPA 850 / 1900,,LED flash,Yes,5 MP,,,Yes,Yes,Wi-Fi 802.11 b/g,"2.1, A2DP","Yes, with A-GPS",,microUSB 2.0,Accelerometer,Removable Li-Ion 1300 mAh battery,,Black,,,,,,MP3/WAV/WMA/eAAC+ player MP4/WMV/H.264 player Document viewer/editor Organizer Voice memo/dial Predictive text input,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTML,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus P565,https://fdn2.gsmarena.com/vv/bigpic/asus-p565.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,HSDPA 2100,,HSPA 3.6/0.384 Mbps,"2008, November. Released 2009, May",Discontinued,102 x 60.5 x 16 mm (4.02 x 2.38 x 0.63 in),120 g (4.23 oz),,Mini-SIM,"TFT resistive touchscreen, 65K colors","2.8 inches, 24.3 cm2 (~39.3% screen-to-body ratio)","480 x 640 pixels, 4:3 ratio (~286 ppi density)",Microsoft Windows Mobile 6.1 Professional,,800 MHz Marvell TavorP,,microSD (dedicated slot),"128MB RAM, 256MB ROM",MP3/AAC/AAC+/WMA/OGG/AMR player WMV/MP4 player Organizer World Clock Pocket Office  Business card scanner Predictive text input,,,320p@24fps,"3.15 MP, AF",,,Yes,No,Wi-Fi 802.11b/g,"2.0, A2DP","Yes, SiRF Star III chipset",No,1.1,,Removable Li-Ion 1300 mAh battery,,Black,,About 440 EUR,,,,,,,VGA videocall camera,,,,,,,,,Up to 300 h,Up to 4 h,,,,,,,,,,,,,,,HTTP / WAP 2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus P552w,https://fdn2.gsmarena.com/vv/bigpic/asus-p552w.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,HSDPA 2100,,HSPA 3.6/0.384 Mbps,"2008, September. Released 2008",Discontinued,102 x 60.5 x 14.5 mm (4.02 x 2.38 x 0.57 in),105 g (3.70 oz),,Mini-SIM,"TFT resistive touchscreen, 65K colors","2.8 inches, 24.3 cm2 (~39.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",Microsoft Windows Mobile 6.1 Professional,,Marvell Tavor 624 MHz,,microSD (dedicated slot),"128MB RAM, 256MB ROM",No,,,320p@24fps,2 MP,,,Yes,No,Wi-Fi 802.11b/g,"2.0, A2DP","Yes, SiRF Star III chipset",No,2.0,,Removable Li-Ion 1100 mAh battery,,"Black, White",,About 370 EUR,,,MP3/AAC/AAC+/WMA/OGG/AMR player WMV/MP4 player Organizer World Clock Pocket Office,,,,,,,,,,,,,Up to 300 h,Up to 5 h,,,,,,,,,,,,,,,HTTP / WAP 2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus P320,https://fdn2.gsmarena.com/vv/bigpic/asus-p320.jpg,GSM,GSM 850 / 900 / 1800 / 1900,,,,"2008, March. Released 2008, April",Discontinued,99 x 55 x 13 mm (3.90 x 2.17 x 0.51 in),105 g (3.70 oz),,Mini-SIM,"TFT resistive touchscreen, 65K colors","2.6 inches, 20.9 cm2 (~38.4% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~154 ppi density)",Microsoft Windows Mobile 6.1 Professional,TI OMAP 850,200 MHz ARM926EJ-S,,microSD (dedicated slot),"64MB RAM, 128MB ROM",No,,,Yes,"2 MP, AF",,,Yes,No,Wi-Fi 802.11b/g,"2.0, A2DP",Yes,No,2.0,,Removable Li-Ion 1100 mAh battery,,,,About 410 EUR,,,MP3/AAC/AAC+/WMA/OGG/AMR player WMV/MP4 player Organizer World Clock Pocket Office  File Manager,,,,,,,,Class 10,Class 10,,,,,,,,,,,,,,,,,,0.41 W/kg (head)     0.19 W/kg (body),,HTTP / WAP 2.0,"Vibration; Downloadable polyphonic, MP3, Midi ringtones",,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus M930,https://fdn2.gsmarena.com/vv/bigpic/asus-m930.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,HSDPA 2100,,HSPA 3.6/0.384 Mbps,"2008, February. Released 2008, September",Discontinued,113 x 54 x 18.7 mm (4.45 x 2.13 x 0.74 in),158 g (5.57 oz),,Mini-SIM,"TFT, 65K colors","2.6 inches, 19.2 cm2 (~31.5% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~179 ppi density)",Microsoft Windows Mobile 6 Standard,TI OMAP 2431,450 MHz ARM 1136,,microSD (dedicated slot),256MB 64MB RAM,- Second external 2-inch QVGA 65K TFT display,,,Yes,2 MP,,,Yes,No,Wi-Fi 802.11b/g,"2.0, A2DP",No,No,2.0,,Removable Li-Ion 1100 mAh battery,,Black,,About 380 EUR,,,J2ME (CLDC 1.1 + MIDP2.0) Pocket Office  Remote presenter MP3/AAC/AAC+/WMA/OGG/AMR player WMV/MP4 player Organizer World Clock File Manager Voice dial,,,,VGA videocall camera,,,,,,,,,Up to 200 h,Up to 4 h,,,,,,,,,,,,,,QWERTY,HTTP / WAP 2.0,"Vibration; Downloadable polyphonic, MP3, Midi ringtones",,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus P550,https://fdn2.gsmarena.com/vv/bigpic/asus-p550.jpg,GSM / UMTS,GSM 900 / 1800 / 1900,UMTS 2100,,"Yes, 384 kbps","2007, December. Released 2008",Discontinued,121 x 70 x 16.5 mm (4.76 x 2.76 x 0.65 in),188 g (6.63 oz),,Mini-SIM,"TFT resistive touchscreen, 65K colors","3.5 inches, 37.9 cm2 (~44.8% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~114 ppi density)",Microsoft Windows Mobile 6.0 Professional,,Marvell PXA270M 520 MHz,,"miniSD, miniSDHC",256MB 64MB RAM,No,,,Yes,2 MP,,,No,No,Wi-Fi 802.11 b/g,2.0,"Yes, SiRF Star III chipset",No,1.1,,Removable Li-Ion 1530 mAh battery,,Silver,,About 220 EUR,,,Pocket Office  MP3/WMA/AAC/AAC+ player Organizer Voice memo,,,,,,,,,,,,,Up to 350 h,Up to 5 h,,,,,,,,,,,,,,,WAP 2.0 / HTML (PocketIE),"Vibration; Downloadable polyphonic, Midi, MP3 ringtones",,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus P750,https://fdn2.gsmarena.com/vv/bigpic/asus-p750.gif,GSM / HSPA,GSM 900 / 1800 / 1900,HSDPA 2100,,HSPA 3.6/0.384 Mbps,"2007, October. Released 2008, April",Discontinued,113 x 58 x 17.4 mm (4.45 x 2.28 x 0.69 in),130 g (4.59 oz),,Mini-SIM,"TFT resistive touchscreen, 65K colors","2.6 inches, 20.9 cm2 (~31.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~154 ppi density)",Microsoft Windows Mobile 6.0 Professional,,Marvell PXA270M 520 MHz,,microSD (dedicated slot),"64MB RAM, 256MB ROM",Marvell PXA270M 520 MHz,,,Yes,"3.15 MP, AF",,,No,No,Wi-Fi 802.11 b/g,"2.0, A2DP","Yes, SiRF Star III chipset",No,1.1,,Removable Li-Ion 1300 mAh battery,,Black,,About 330 EUR,,,2.5 mm audio jack,MP4/MP3/WMA/AAC/AAC+/3GP player Remote Presenter Business card scanner Location Courier Backup Ur Time on Home Screen Auto Cleaner Pocket Office  Voice Recognition,,,VGA videocall camera,,,,,,,,,Up to 240 h,Up to 6 h,,,,,,,,,,Voice 75dB / Noise 69dB / Ring 66dB,Noise -86.3dB / Crosstalk -76.2dB,,,,"WAP 1.2.1/2.0, HTML","Vibration; Downloadable polyphonic, MP3 ringtones",,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus P527,https://fdn2.gsmarena.com/vv/bigpic/asus-p527.gif,GSM,GSM 850 / 900 / 1800 / 1900,,,,"2007, September. Released 2008, October",Discontinued,113 x 58 x 15.4 mm (4.45 x 2.28 x 0.61 in),125 g (4.41 oz),,Mini-SIM,"TFT resistive touchscreen, 65K colors","2.6 inches, 20.9 cm2 (~31.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~154 ppi density)",Microsoft Windows Mobile 6.0 Professional,TI OMAP 850,200 MHz ARM926EJ-S,,microSD (dedicated slot),128MB 64MB RAM,No,,,Yes,"2 MP, AF",,,No,No,Wi-Fi 802.11 b/g,2.0,"Yes, SiRF Star III chipset",FM radio,1.1,,Removable Li-Ion battery,,Silver,,About 300 EUR,,,Business card scanner Voice Recognition  MP3 Player Pocket Office  Organizer Voice memo World time Stopwatch,,,,,,,,Class 10,Yes,,,Yes,,,,,,,,,,,,,,,,,WAP 1.2.1/2.0,"Vibration; Downloadable polyphonic, Midi, MP3, WMA, WAV ringtones",,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus Z801,https://fdn2.gsmarena.com/vv/bigpic/asus-z801.gif,GSM,GSM 900 / 1800 / 1900,,,,,Discontinued,92 x 46 x 23.5 mm (3.62 x 1.81 x 0.93 in),110 g (3.88 oz),,Mini-SIM,"TFT resistive touchscreen, 256K colors","2.0 inches, 12.4 cm2 (~29.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)",,,,,microSD (dedicated slot),64MB,"- Second external display, 128 x 128 pixels, 1.0 inches",,LED flash,Yes,2 MP,,,No,No,No,"1.2, A2DP",No,FM radio,1.1,,Removable Li-Ion 750 mAh battery,,Silver,,About 260 EUR,,,No,Audio/ Video Player Predictive text input Organizer Stopwatch,,,,,,,Class 10,No,,,,Up to 300 h,Up to 5 h,,1000 entries,"20 received, dialed and missed calls","SMS, EMS,MMS, Email",Yes,"Yes, MIDP 2.0",,,,,,,,,WAP 2.0,"Vibration; Downloadable polyphonic,  MP3, AAC, WAV, AMP ringtones",,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus J502,https://fdn2.gsmarena.com/vv/bigpic/asus-j502.gif,GSM,GSM 900 / 1800 / 1900,,,,2007,Discontinued,103.5 x 52.8 x 14.7 mm (4.07 x 2.08 x 0.58 in),120 g (4.23 oz),,Mini-SIM,"TFT resistive touchscreen, 256K colors","2.4 inches, 17.8 cm2 (~32.6% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,,,,microSD (dedicated slot),24MB,No,,LED flash,Yes,"3 MP, AF",,,No,No,No,"2.0, A2DP",No,No,1.1,,Removable Li-Ion battery,,"Black, Red",,About 300 EUR,,,TV-out eBook reader MP3 Player Organizer World clock,,,,,,,,Class 12,Yes,,,,,,,500 entries,"20 received, dialed and missed calls","SMS, EMS,MMS, Email",Yes,Yes,,,,,,,,,WAP 1.2.1 & WAP 2.0,"Vibration; Downloadable polyphonic, MIDI, MP3, AAC, AMR ringtones",,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus V88i,https://fdn2.gsmarena.com/vv/bigpic/asus-v88i.gif,GSM / UMTS,GSM 900 / 1800 / 1900,UMTS 2100,,"Yes, 384 kbps",2007,Discontinued,101 x 45 x 16 mm (3.98 x 1.77 x 0.63 in),80 g (2.82 oz),,Mini-SIM,"TFT resistive touchscreen, 256K colors",,176 x 220 pixels,,,,,microSD (dedicated slot),35MB,Audio/ Video Player File Manager Predictive text input Organizer,,,Yes,"2 MP, AF",,,No,No,No,2.0,No,FM radio,Proprietary,,Removable Li-Ion battery,,Black,,About 290 EUR,,,,,,,Videocall camera,,,,,,,,,,,,500 entries,"20 received, dialed and missed calls","SMS, MMS",Yes,"Yes, MIDP 2.0; CLDC 1.1",,,,,,,,,WAP 2.0,"Vibration; Downloadable polyphonic,  MP3, AAC, AAC+ ringtones",,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus M530w,https://fdn2.gsmarena.com/vv/bigpic/asus-m530w.gif,GSM / UMTS,GSM 900 / 1800 / 1900,UMTS 2100,,"Yes, 384 kbps","2007, May. Released 2008, April",Discontinued,117 x 65 x 13.8 mm (4.61 x 2.56 x 0.54 in),135 g (4.76 oz),,Mini-SIM,"TFT , 65K colors","2.4 inches, 17.8 cm2 (~23.5% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~167 ppi density)",Microsoft Windows Mobile 6 Standard,,32-bit Intel XScale PXA270 416 MHz,,microSD (dedicated slot),256MB 64MB RAM,Pocket Office  Bluetooth Presenter Business card scanner MP3/AAC/AAC+/WMA/OGG/AMR player WMV/MP4 player Organizer World Clock File Manager MSN,,,Yes,2 MP,,,No,No,Wi-Fi 802.11b/g,"2.0, A2DP",No,No,1.1,,Removable Li-Ion 1200 mAh battery,,"Black, White",,About 330 EUR,,,,,,,VGA videocall camera,,,,,,,,,Up to 250 h,Up to 5 h,,,,,,,,,,,,,,QWERTY,HTTP / WAP 2.0,"Vibration; Downloadable polyphonic, MP3, WMA, AAC, Midi,  WMV ringtones",,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus P526,https://fdn2.gsmarena.com/vv/bigpic/asus-p526.gif,GSM,GSM 850 / 900 / 1800 / 1900,,,,"2007, March",Discontinued,110 x 58 x 15.4 mm (4.33 x 2.28 x 0.61 in),115 g (4.06 oz),,Mini-SIM,"TFT resistive touchscreen, 65K colors","2.6 inches, 20.9 cm2 (~32.8% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~154 ppi density)",Microsoft Windows Mobile 6.0 Professional,TI OMAP 850,200 MHz ARM926EJ-S,,microSD (dedicated slot),128MB,No,,,Yes,2 MP,,,No,No,No,1.2,"Yes, SiRF Star III chipset",No,1.1,,Removable Li-Ion 1300 mAh battery,,Silver,,About 300 EUR,,,Business card scanner Voice Recognition MP3 Player Pocket Office  Organizer Voice memo World time Stopwatch,,,,,,,,Class 10,Yes,,,Yes,Up to 150 h,Up to 4 h,,,,,,,,,,,,,,,WAP 1.2.1/2.0,"Vibration; Downloadable polyphonic, Midi, MP3, WMA, WAV ringtones",,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus J501,https://fdn2.gsmarena.com/vv/bigpic/asus-j501.gif,GSM,GSM 900 / 1800 / 1900,,,,"2007, February",Discontinued,103 x 48 x 16.6 mm (4.06 x 1.89 x 0.65 in),100 g (3.53 oz),,Mini-SIM,"TFT, 256K colors","2.2 inches, 15.0 cm2 (~30.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)",,,,,microSD (dedicated slot),5MB,No,,,Yes,"2 MP, AF",,,No,No,No,"1.2, A2DP",No,FM radio,1.1,,Removable Li-Ion 750 mAh battery,,"Black, White",,About 300 EUR,,,MP3/AAC/AAC+/MP4 player Bluetooth Skype application Organizer World clock Health management,,,,,,,,Class 12,No,,,,Up to 200 h,Up to 5 h,,500 entries,Yes,"SMS, EMS, MMS, Email, Instant messaging","Yes, 3 Java games & 8 games",No,,,,,,,,,WAP 1.2.1/2.0,"Vibration; Downloadable polyphonic, MP3 ringtones",,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus P735,https://fdn2.gsmarena.com/vv/bigpic/asus-p735.gif,GSM / UMTS,GSM 900 / 1800 / 1900,UMTS 2100,,"Yes, 384 kbps","2007, January",Discontinued,109 x 59 x 19 mm (4.29 x 2.32 x 0.75 in),143 g (5.04 oz),,Mini-SIM,"TFT resistive touchscreen, 65K colors","2.8 inches, 24.3 cm2 (~37.8% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",Microsoft Windows Mobile 5.0 PocketPC,,Intel XScale 520 MHz,,miniSD,256MB 64MB RAM,Video download Pocket Office   Windows MPlayer 10 Text to Speech Organizer Voice memo Stopwatch,,LED flash,Yes,"2 MP, AF",,,No,No,Wi-Fi 802.11b/g,2.0,No,No,1.1,,Removable Li-Ion 1300 mAh battery,,Silver,,About 370 EUR,,,,,,,VGA videocall camera,,,,,,,,,,,,,,,,,,,,,,,,,WAP 1.2.1/2.0,"Vibration; Downloadable polyphonic, Midi, MP3 ringtones",,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus Z810,https://fdn2.gsmarena.com/vv/bigpic/asus-z810.gif,GSM,GSM 900 / 1800 / 1900,,,,"2006, November",Discontinued,92 x 46 x 23.5 mm (3.62 x 1.81 x 0.93 in),110 g (3.88 oz),,Mini-SIM,"QVGA, 256K colors","2.0 inches, 12.4 cm2 (~29.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)",,,,,microSD (dedicated slot),64MB,"Second external display, 256K colors, 128 x 128 pixels",,LED flash,Yes,"2 MP, AF",,,No,No,No,Yes,No,FM radio,Proprietary,,Removable Li-Ion 720 mAh battery,,Silver,,,,,No,Karaoke Calculator Currency converter,,,,,,,Class 10,No,,,,Up to 300 h,Up to 5 h,,Yes,"20 received, dialed and missed calls","SMS, MMS, Email",Yes,No,,,,,,,,,No,"Vibration; Downloadable polyphonic, MP3, AAC, WAV, MPEG4 ringtones",,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus P535,https://fdn2.gsmarena.com/vv/bigpic/asus-p535.gif,GSM,GSM 900 / 1800 / 1900,,,,"2006, November",Discontinued,109 x 59 x 19 mm (4.29 x 2.32 x 0.75 in),145 g (5.11 oz),,Mini-SIM,"TFT resistive touchscreen, 65K colors","2.8 inches, 24.3 cm2 (~37.8% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",Microsoft Windows Mobile 5.0 PocketPC,,Intel XScale 520 MHz,,miniSD,256MB 64MB RAM,No,,LED flash,@30fps,"2 MP, AF",,,No,No,Wi-Fi 802.11b/g,"2.0, A2DP","Yes, SiRF Star III chipset",No,1.1,,Removable Li-Ion 1300 mAh battery,,"Silver, White",,,,,Pocket Office  Windows MPlayer 10 Text to Speech Business card scanner Organizer Voice memo Currency converter Stopwatch,,,,,,,,Class 10,No,,,,Up to 200 h,Up to 5 h,,,,,,,,,,,,,,,WAP 1.2.1/2.0,"Vibration; Downloadable polyphonic, Midi, MP3 ringtones",,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus P525,https://fdn2.gsmarena.com/vv/bigpic/asus-p525.gif,GSM,GSM 850 / 900 / 1800 / 1900,,,,"2006, March",Discontinued,116.8 x 59 x 19 mm (4.60 x 2.32 x 0.75 in),160 g (5.64 oz),,Mini-SIM,"TFT resistive touchscreen, 65K colors","2.8 inches, 24.3 cm2 (~35.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",Microsoft Windows Mobile 5.0 PocketPC,,Intel XScale 416 MHz,,miniSD,128MB,No,,LED flash,Yes,"2 MP, AF",,,No,No,Wi-Fi 802.11b,2.0,No,No,miniUSB,,Removable Li-Ion 1300 mAh battery,,Silver,,,,,Business card scanner Voice Recognition and Hand-free mode Information Security Flight Mode MP3 Player Pocket Office  Organizer Voice memo World time Currency converter Stopwatch,,,,,,,,Class 10,No,,,Yes,Up to 150 h,Up to 5 h,,,,,,,,,,,,,,,WAP 1.2.1/2.0,"Vibration; Downloadable polyphonic, Midi, MP3, WMA, WAV ringtones",,,,,,,,,,,,,,,,,,,,,,,,,
